date,brand,trend_direction,trend_slope,forecast_7,forecast_30,forecast_90
2026-04-01,swiggy,Declining,-0.3333,"[0.0867, -0.0133, -0.1133, -0.2133, -0.3133, -0.4133, -0.5133]","[0.0867, -0.0133, -0.1133, -0.2133, -0.3133, -0.4133, -0.5133, -0.6133, -0.7133, -0.8133, -0.9133, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.0867, -0.0133, -0.1133, -0.2133, -0.3133, -0.4133, -0.5133, -0.6133, -0.7133, -0.8133, -0.9133, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-01,firstcry,Declining,-0.2,"[0.01, -0.05, -0.11, -0.17, -0.23, -0.29, -0.35]","[0.01, -0.05, -0.11, -0.17, -0.23, -0.29, -0.35, -0.41, -0.47, -0.53, -0.59, -0.65, -0.71, -0.77, -0.83, -0.89, -0.95, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.01, -0.05, -0.11, -0.17, -0.23, -0.29, -0.35, -0.41, -0.47, -0.53, -0.59, -0.65, -0.71, -0.77, -0.83, -0.89, -0.95, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-01,lenskart,Declining,-0.1,"[-0.02, -0.05, -0.08, -0.11, -0.14, -0.17, -0.2]","[-0.02, -0.05, -0.08, -0.11, -0.14, -0.17, -0.2, -0.23, -0.26, -0.29, -0.32, -0.35, -0.38, -0.41, -0.44, -0.47, -0.5, -0.53, -0.56, -0.59, -0.62, -0.65, -0.68, -0.71, -0.74, -0.77, -0.8, -0.83, -0.86, -0.89]","[-0.02, -0.05, -0.08, -0.11, -0.14, -0.17, -0.2, -0.23, -0.26, -0.29, -0.32, -0.35, -0.38, -0.41, -0.44, -0.47, -0.5, -0.53, -0.56, -0.59, -0.62, -0.65, -0.68, -0.71, -0.74, -0.77, -0.8, -0.83, -0.86, -0.89, -0.92, -0.95, -0.98, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-01,tata 1mg,Improving,0.15,"[0.875, 0.92, 0.965, 1.0, 1.0, 1.0, 1.0]","[0.875, 0.92, 0.965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.875, 0.92, 0.965, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-01,delhivery,Declining,-0.3,"[-0.21, -0.3, -0.39, -0.48, -0.57, -0.66, -0.75]","[-0.21, -0.3, -0.39, -0.48, -0.57, -0.66, -0.75, -0.84, -0.93, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[-0.21, -0.3, -0.39, -0.48, -0.57, -0.66, -0.75, -0.84, -0.93, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-01,shiprocket,Improving,0.5,"[0.66, 0.81, 0.96, 1.0, 1.0, 1.0, 1.0]","[0.66, 0.81, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.66, 0.81, 0.96, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-01,h&m india,Declining,-0.0329,"[0.0, -0.0099, -0.0197, -0.0296, -0.0395, -0.0493, -0.0592]","[0.0, -0.0099, -0.0197, -0.0296, -0.0395, -0.0493, -0.0592, -0.069, -0.0789, -0.0888, -0.0986, -0.1085, -0.1184, -0.1282, -0.1381, -0.148, -0.1578, -0.1677, -0.1776, -0.1874, -0.1973, -0.2071, -0.217, -0.2269, -0.2367, -0.2466, -0.2565, -0.2663, -0.2762, -0.2861]","[0.0, -0.0099, -0.0197, -0.0296, -0.0395, -0.0493, -0.0592, -0.069, -0.0789, -0.0888, -0.0986, -0.1085, -0.1184, -0.1282, -0.1381, -0.148, -0.1578, -0.1677, -0.1776, -0.1874, -0.1973, -0.2071, -0.217, -0.2269, -0.2367, -0.2466, -0.2565, -0.2663, -0.2762, -0.2861, -0.2959, -0.3058, -0.3156, -0.3255, -0.3354, -0.3452, -0.3551, -0.365, -0.3748, -0.3847, -0.3946, -0.4044, -0.4143, -0.4241, -0.434, -0.4439, -0.4537, -0.4636, -0.4735, -0.4833, -0.4932, -0.5031, -0.5129, -0.5228, -0.5327, -0.5425, -0.5524, -0.5622, -0.5721, -0.582, -0.5918, -0.6017, -0.6116, -0.6214, -0.6313, -0.6412, -0.651, -0.6609, -0.6707, -0.6806, -0.6905, -0.7003, -0.7102, -0.7201, -0.7299, -0.7398, -0.7497, -0.7595, -0.7694, -0.7793, -0.7891, -0.799, -0.8088, -0.8187, -0.8286, -0.8384, -0.8483, -0.8582, -0.868, -0.8779]"
2026-04-01,zara india,Declining,-0.15,"[0.335, 0.29, 0.245, 0.2, 0.155, 0.11, 0.065]","[0.335, 0.29, 0.245, 0.2, 0.155, 0.11, 0.065, 0.02, -0.025, -0.07, -0.115, -0.16, -0.205, -0.25, -0.295, -0.34, -0.385, -0.43, -0.475, -0.52, -0.565, -0.61, -0.655, -0.7, -0.745, -0.79, -0.835, -0.88, -0.925, -0.97]","[0.335, 0.29, 0.245, 0.2, 0.155, 0.11, 0.065, 0.02, -0.025, -0.07, -0.115, -0.16, -0.205, -0.25, -0.295, -0.34, -0.385, -0.43, -0.475, -0.52, -0.565, -0.61, -0.655, -0.7, -0.745, -0.79, -0.835, -0.88, -0.925, -0.97, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-01,urban company,Improving,0.1083,"[0.7723, 0.8048, 0.8373, 0.8698, 0.9023, 0.9348, 0.9673]","[0.7723, 0.8048, 0.8373, 0.8698, 0.9023, 0.9348, 0.9673, 0.9998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.7723, 0.8048, 0.8373, 0.8698, 0.9023, 0.9348, 0.9673, 0.9998, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,flipkart,Stable,-0.0006,"[-0.0575, -0.0577, -0.0578, -0.058, -0.0582, -0.0583, -0.0585]","[-0.0575, -0.0577, -0.0578, -0.058, -0.0582, -0.0583, -0.0585, -0.0587, -0.0589, -0.059, -0.0592, -0.0594, -0.0595, -0.0597, -0.0599, -0.06, -0.0602, -0.0604, -0.0605, -0.0607, -0.0609, -0.061, -0.0612, -0.0614, -0.0616, -0.0617, -0.0619, -0.0621, -0.0622, -0.0624]","[-0.0575, -0.0577, -0.0578, -0.058, -0.0582, -0.0583, -0.0585, -0.0587, -0.0589, -0.059, -0.0592, -0.0594, -0.0595, -0.0597, -0.0599, -0.06, -0.0602, -0.0604, -0.0605, -0.0607, -0.0609, -0.061, -0.0612, -0.0614, -0.0616, -0.0617, -0.0619, -0.0621, -0.0622, -0.0624, -0.0626, -0.0627, -0.0629, -0.0631, -0.0632, -0.0634, -0.0636, -0.0637, -0.0639, -0.0641, -0.0643, -0.0644, -0.0646, -0.0648, -0.0649, -0.0651, -0.0653, -0.0654, -0.0656, -0.0658, -0.0659, -0.0661, -0.0663, -0.0664, -0.0666, -0.0668, -0.067, -0.0671, -0.0673, -0.0675, -0.0676, -0.0678, -0.068, -0.0681, -0.0683, -0.0685, -0.0686, -0.0688, -0.069, -0.0691, -0.0693, -0.0695, -0.0697, -0.0698, -0.07, -0.0702, -0.0703, -0.0705, -0.0707, -0.0708, -0.071, -0.0712, -0.0713, -0.0715, -0.0717, -0.0719, -0.072, -0.0722, -0.0724, -0.0725]"
2026-04-04,amazon india,Declining,-0.0756,"[-0.1407, -0.1633, -0.186, -0.2087, -0.2314, -0.2541, -0.2767]","[-0.1407, -0.1633, -0.186, -0.2087, -0.2314, -0.2541, -0.2767, -0.2994, -0.3221, -0.3448, -0.3675, -0.3901, -0.4128, -0.4355, -0.4582, -0.4808, -0.5035, -0.5262, -0.5489, -0.5716, -0.5942, -0.6169, -0.6396, -0.6623, -0.685, -0.7076, -0.7303, -0.753, -0.7757, -0.7983]","[-0.1407, -0.1633, -0.186, -0.2087, -0.2314, -0.2541, -0.2767, -0.2994, -0.3221, -0.3448, -0.3675, -0.3901, -0.4128, -0.4355, -0.4582, -0.4808, -0.5035, -0.5262, -0.5489, -0.5716, -0.5942, -0.6169, -0.6396, -0.6623, -0.685, -0.7076, -0.7303, -0.753, -0.7757, -0.7983, -0.821, -0.8437, -0.8664, -0.8891, -0.9117, -0.9344, -0.9571, -0.9798, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,myntra,Declining,-0.05,"[-0.06, -0.075, -0.09, -0.105, -0.12, -0.135, -0.15]","[-0.06, -0.075, -0.09, -0.105, -0.12, -0.135, -0.15, -0.165, -0.18, -0.195, -0.21, -0.225, -0.24, -0.255, -0.27, -0.285, -0.3, -0.315, -0.33, -0.345, -0.36, -0.375, -0.39, -0.405, -0.42, -0.435, -0.45, -0.465, -0.48, -0.495]","[-0.06, -0.075, -0.09, -0.105, -0.12, -0.135, -0.15, -0.165, -0.18, -0.195, -0.21, -0.225, -0.24, -0.255, -0.27, -0.285, -0.3, -0.315, -0.33, -0.345, -0.36, -0.375, -0.39, -0.405, -0.42, -0.435, -0.45, -0.465, -0.48, -0.495, -0.51, -0.525, -0.54, -0.555, -0.57, -0.585, -0.6, -0.615, -0.63, -0.645, -0.66, -0.675, -0.69, -0.705, -0.72, -0.735, -0.75, -0.765, -0.78, -0.795, -0.81, -0.825, -0.84, -0.855, -0.87, -0.885, -0.9, -0.915, -0.93, -0.945, -0.96, -0.975, -0.99, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,snapdeal,Declining,-0.5,"[0.16, 0.01, -0.14, -0.29, -0.44, -0.59, -0.74]","[0.16, 0.01, -0.14, -0.29, -0.44, -0.59, -0.74, -0.89, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.16, 0.01, -0.14, -0.29, -0.44, -0.59, -0.74, -0.89, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,meesho,Improving,0.075,"[0.2425, 0.265, 0.2875, 0.31, 0.3325, 0.355, 0.3775]","[0.2425, 0.265, 0.2875, 0.31, 0.3325, 0.355, 0.3775, 0.4, 0.4225, 0.445, 0.4675, 0.49, 0.5125, 0.535, 0.5575, 0.58, 0.6025, 0.625, 0.6475, 0.67, 0.6925, 0.715, 0.7375, 0.76, 0.7825, 0.805, 0.8275, 0.85, 0.8725, 0.895]","[0.2425, 0.265, 0.2875, 0.31, 0.3325, 0.355, 0.3775, 0.4, 0.4225, 0.445, 0.4675, 0.49, 0.5125, 0.535, 0.5575, 0.58, 0.6025, 0.625, 0.6475, 0.67, 0.6925, 0.715, 0.7375, 0.76, 0.7825, 0.805, 0.8275, 0.85, 0.8725, 0.895, 0.9175, 0.94, 0.9625, 0.985, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,ajio,Declining,-0.5,"[0.16, 0.01, -0.14, -0.29, -0.44, -0.59, -0.74]","[0.16, 0.01, -0.14, -0.29, -0.44, -0.59, -0.74, -0.89, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.16, 0.01, -0.14, -0.29, -0.44, -0.59, -0.74, -0.89, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,bigbasket,Stable,0.0,"[-0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015]","[-0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015]","[-0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015, -0.015]"
2026-04-04,nykaa,Stable,-0.0,"[0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68]","[0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68]","[0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68, 0.68]"
2026-04-04,reliance digital,Improving,0.0909,"[0.713, 0.7403, 0.7675, 0.7948, 0.8221, 0.8494, 0.8766]","[0.713, 0.7403, 0.7675, 0.7948, 0.8221, 0.8494, 0.8766, 0.9039, 0.9312, 0.9584, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.713, 0.7403, 0.7675, 0.7948, 0.8221, 0.8494, 0.8766, 0.9039, 0.9312, 0.9584, 0.9857, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2026-04-04,zepto,Declining,-0.1714,"[0.05, -0.0014, -0.0529, -0.1043, -0.1557, -0.2071, -0.2586]","[0.05, -0.0014, -0.0529, -0.1043, -0.1557, -0.2071, -0.2586, -0.31, -0.3614, -0.4129, -0.4643, -0.5157, -0.5671, -0.6186, -0.67, -0.7214, -0.7729, -0.8243, -0.8757, -0.9271, -0.9786, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0.05, -0.0014, -0.0529, -0.1043, -0.1557, -0.2071, -0.2586, -0.31, -0.3614, -0.4129, -0.4643, -0.5157, -0.5671, -0.6186, -0.67, -0.7214, -0.7729, -0.8243, -0.8757, -0.9271, -0.9786, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2026-04-04,blinkit,Improving,0.1071,"[0.76, 0.7921, 0.8243, 0.8564, 0.8886, 0.9207, 0.9529]","[0.76, 0.7921, 0.8243, 0.8564, 0.8886, 0.9207, 0.9529, 0.985, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.76, 0.7921, 0.8243, 0.8564, 0.8886, 0.9207, 0.9529, 0.985, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
